"дужи","500000789","longer"
"међу","500000793","among"
"међу","500000795","with"
"међу","500000797","between"
"међутим","500000799","however; but"
"битан","300900616","basic and fundamental"
"поправити","200260648","restore by replacing a part or putting together what is torn or broken"
"поправити","200205885","to make better"
"поправити","200474017","improve or perfect by pruning or polishing"
"поправити","201368597","make straight"
"поправити","200199659","make right or correct"
"поправити","200205046","get better"
"поправљати","200260648","restore by replacing a part or putting together what is torn or broken"
"поправљати","200205885","to make better"
"поправљати","200474017","improve or perfect by pruning or polishing"
"поправљати","201368597","make straight"
"поправљати","200199659","make right or correct"
"поправљати","200205046","get better"
"поправљен","500000801","fixed; repaired"
"поправљен","300634062","having something undesirable neutralized"
"битно","400003483","in essence; at bottom or by one's (or its) very nature"
"битнији","500000803","more essential"
"најбитнији","500000805","most essential"
"срести","202248465","come upon, as if by accident; meet with"
"срести","202023107","come together"
"срести","202022804","meet by design; be present at the arrival of"
"сретати","202248465","come upon, as if by accident; meet with"
"сретати","202023107","come together"
"сретати","202022804","meet by design; be present at the arrival of"
"чинити","201712704","carry out or perform an action"
"чинити","202374764","perform a function"
"чинити","202582615","perform an act, usually with a negative connotation"
"чинити","201645601","give rise to; cause to happen or occur, not always intentionally"
"чинити","201617192","make or cause to be or to become"
"чинити","201755816","perform or carry out"
"чинити","202133435","give a certain impression or have a certain outward aspect"
"чинити","202198234","appear to one's own mind or opinion"
"чинити","200838043","make believe with the intent to deceive"
"учинити","201712704","carry out or perform an action"
"учинити","202374764","perform a function"
"учинити","202582615","perform an act, usually with a negative connotation"
"учинити","201645601","give rise to; cause to happen or occur, not always intentionally"
"учинити","201617192","make or cause to be or to become"
"учинити","201755816","perform or carry out"
"учинити","202133435","give a certain impression or have a certain outward aspect"
"учинити","202198234","appear to one's own mind or opinion"
"учинити","200838043","make believe with the intent to deceive"
"проверити","200661824","examine so as to determine accuracy, quality, or condition"
"проверити","202531625","put to the test, as for its quality, or give experimental use to"
"проверити","200803325","grant authorization or clearance for"
"проверавати","200661824","examine so as to determine accuracy, quality, or condition"
"проверавати","202531625","put to the test, as for its quality, or give experimental use to"
"проверавати","200803325","grant authorization or clearance for"
"проверен","300724596","tested and proved to be reliable"
"сталан","301754421","continuing or enduring without marked change in status or condition or place"
"сталан","301067003","relating to a person who does something regularly"
"сталан","302274089","firm and dependable; subject to little fluctuation"
"сталан","300740217","(of a number) having a fixed and unchanging value"
"стално","400174491","in a steady manner"
"стално","400195024","in a regular manner"
"стално","400340715","in a fixed manner"
"стално","400020280","without interruption"
"сталнији","500000809","more steady or regular"
"најсталнији","500000811","most steady or regular"
"бистар","302073970","having a clear mind"
"бистар","301334958","mentally quick and resourceful"
"бистар","300435190","free from confusion or doubt"
"бистар","300431447","allowing light to pass through"
"бистар","301335458","characterized by quickness and ease in learning"
"бистрији","500000813","clearer or more lucid"
"најбистрији","500000815","clearest or most lucid"
"заиста","400037226","in accordance with truth or fact or reality"
"причати","200953216","narrate or give a detailed account of"
"причати","201009240","express in words"
"причати","200964694","carry on a conversation"
"причати","201038666","talk socially without exchanging too much information"
"испричати","200953216","narrate or give a detailed account of"
"испричати","201009240","express in words"
"испричати","500000817","have a good talk"
"испричати","200894738","defend, explain, clear away, or make excuses for by reasoning"
"звезда","109444100","(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior"
"звезда","109444783","any celestial body visible (as a point of light) from the Earth at night"
"звезда","113881644","a plane figure with 5 or more points; often used as an emblem"
"звезда","109762509","someone who is dazzlingly skilled in any field"
"звезда","110163723","a performer who receives prominent billing"
"звездица","500000819","small star"
"звездан","500000821","star studded"
"звездан","500000823","of or related to a star"
"звездан","301472790","indicating the most important performer or role"
"звездан","302299889","resembling a star"
"звездаст","302299889","resembling a star"
"спустити","201973125","move something or somebody to a lower position"
"спустити","200531489","set lower"
"спустити","201574923","cause to drop or sink"
"спустити","200267855","make lower or quieter"
"спустити","201500372","cause to sit or seat or be in a settled position or place"
"спустити","201970826","move downward and lower, but not necessarily all the way"
"спустити","201984119","drop oneself to a lower or less erect position"
"спустити","201981036","cause to come to the ground"
"спустити","202756821","fall from clouds"
"спуштати","201973125","move something or somebody to a lower position"
"спуштати","200531489","set lower"
"спуштати","201574923","cause to drop or sink"
"спуштати","200267855","make lower or quieter"
"спуштати","201500372","cause to sit or seat or be in a settled position or place"
"спуштати","201970826","move downward and lower, but not necessarily all the way"
"спуштати","201984119","drop oneself to a lower or less erect position"
"спуштати","201981036","cause to come to the ground"
"спуштати","202756821","fall from clouds"
"спуштен","301208352","below the surround or below the normal position"
"спуштен","500000825","dropped; brought down"
"спуштен","500000827","landed"
"ниво","105093890","a position on a scale of intensity or amount or quality"
"ниво","114428160","a relative position or degree of value in a graded group"
"разборит","301943406","showing reason or sound judgment"
"задовољан","300589344","filled with satisfaction"
"задовољан","300588797","satisfied or showing satisfaction with things as they are"
"кравата","103815615","neckwear consisting of a long narrow piece of material worn (mostly by men) under a collar and tied in knot at the front"
"искрен","302179279","open and genuine; not deceitful"
"искрен","300764484","characterized by directness in manner or speech; without subtlety or evasion"
"искрено","400378365","with sincerity; without pretense"
"искренији","500000829","more sincere or candid"
"најискренији","500000831","most sincere or candid"
"разговорити","200964694","carry on a conversation"
"разговорити","200962447","exchange thoughts; talk with"
"разговорити","200859325","cause (somebody) to feel happier or more cheerful"
"разговарати","200964694","carry on a conversation"
"разговарати","200962447","exchange thoughts; talk with"
"разговарати","200859325","cause (somebody) to feel happier or more cheerful"
"поразговарати","500000833","have a talk, chat"
"док","500000835","while; as long as"
"док","500000837","until; till"
"док","500000839","as soon as; after; when"
"док","500000841","whereas; while"
"пустиња","108505573","arid land with little or no vegetation"
"пустиња","108504594","an uninhabited wilderness that is worthless for cultivation"
"пустињски","500000843","of or related to a desert or wasteland"
"докле","500000845","how far"
"докле","500000847","until when"
"докле","500000849","as far as; as long as"
"догодити","200339934","come to pass"
"догађати","200339934","come to pass"
"кварити","200258857","inflict damage upon"
"кварити","200588084","suffer or be susceptible to damage"
"кварити","202558951","destroy or cause to fail"
"кварити","202527651","make a mess of, destroy or ruin"
"кварити","202570267","treat with excessive indulgence"
"кварити","202579447","corrupt morally or by intemperance or sensuality"
"кварити","200203081","alter from the original"
"покварити","200258857","inflict damage upon"
"покварити","200588084","suffer or be susceptible to damage"
"покварити","202558951","destroy or cause to fail"
"покварити","202527651","make a mess of, destroy or ruin"
"покварити","202570267","treat with excessive indulgence"
"покварити","202579447","corrupt morally or by intemperance or sensuality"
"покварити","200203081","alter from the original"
"кваран","300679147","harmed or injured or spoiled"
"кваран","301752953","having a defect"
"покварен","300679147","harmed or injured or spoiled"
"покварен","301070716","touched by rot or decay"
"покварен","300620731","lacking in integrity"
"покварен","302319129","not straight; dishonest or immoral or evasive"
"кварење","500000851","decaying"
"квар","107420770","the occurrence of a change for the worse"
"сломити","200334996","destroy the integrity of; usually by force; cause to separate into pieces or fragments"
"сломити","200335366","break into pieces"
"сломити","200107739","fracture a bone of"
"сломити","200339085","break into small pieces"
"сломити","200334186","become separated into pieces or fragments"
"сломити","200108303","become fractured"
"сломити","200107943","break (a bone)"
"сламати","200334996","destroy the integrity of; usually by force; cause to separate into pieces or fragments"
"сламати","200335366","break into pieces"
"сламати","200107739","fracture a bone of"
"сламати","200339085","break into small pieces"
"сламати","200334186","become separated into pieces or fragments"
"сламати","200108303","become fractured"
"сламати","200107943","break (a bone)"
"сломљен","300289082","physically and forcibly separated into pieces or cracked or split"
"сломљен","300703109","affected or marked by low spirits"
"сломљен","301664880","made less hopeful or enthusiastic"
"мотор","103789946","machine that converts other forms of energy into mechanical energy and so imparts motion"
"мотор","103287733","motor that converts thermal energy to mechanical work"
"мотор","109359631","a nonspecific agent that imparts motion"
"моторни","301559484","equipped with a motor or motors"
"моторни","500000853","of or related to a motor"
"моторски","301559484","equipped with a motor or motors"
"моторски","500000853","of or related to a motor"
"механичар","110279018","a craftsman skilled in operating machine tools"
"механичар","109825750","someone whose occupation is repairing and maintaining automobiles"
"механичар","110304650","a person trained to design and construct machines"
"путник","109629752","a person who changes location"
"путник","110403876","a traveler riding in a vehicle (a boat or bus or car or plane or train etc) who is not operating it"
"путница","500000855","a female traveler or passenger"
"путнички","500000857","of or related to a traveler or passenger"
"покушати","202530167","make an effort or attempt"
"покушавати","202530167","make an effort or attempt"
"смрт","107355491","the event of dying or departure from life"
"смрт","111444117","the permanent end of all life functions in an organism or part of an organism"
"смрт","113962498","the absence of life or state of being dead"
"смртан","300993667","causing or capable of causing death"
"смртан","301557614","subject to death"
"смртан","301721691","involving loss of divine grace or spiritual death"
"смртан","300993529","bringing death"
"смртно","400506577","with fatal consequences or implications"
"смртно","400404073","in such a manner that death ensues (also in reference to hatred, jealousy, fear, etc.)"
"смртно","400056539","to an extraordinary extent or degree"
"питак","300797113","suitable for drinking"
"једва","400002621","only a very short time before"
"једва","400003093","almost not"
"заспати","200017282","change from a waking to a sleeping state"
"песак","115019030","a loose material consisting of grains of rock or coral"
"људски","302743261","characteristic of humanity"
"људски","302743391","relating to a person"
"људски","301258617","having human form or attributes as opposed to those of animals or divine beings"
"населити","200451279","fill with inhabitants"
"населити","200415044","form a community"
"населити","200539338","establish or develop as a residence"
"населити","200413876","take up residence and become established"
"насељавати","200451279","fill with inhabitants"
"насељавати","200415044","form a community"
"насељавати","200539338","establish or develop as a residence"
"насељавати","200413876","take up residence and become established"
"насељен","301312215","furnished with inhabitants"
"насељен","301311321","having inhabitants; lived in"
"насељење","500000859","settling; populating"
"насеље","108374049","a body of people who settle far from home but maintain ties with their homeland; inhabitants remain nationals of their home state but are not literally under the home state's system of government"
"насеље","108226699","a community of people smaller than a town"
"насеље","108672562","an area where a group of families live together"
"насеље","108499840","a geographical area politically controlled by a distant country"
"насељеник","110583387","a person who settles in a new colony or moves into new country"
"насељеница","500000861","a female settler or colonist"
"насељенички","500000863","of or related to a settler or colonist"
"насељеност","108179879","the people who inhabit a territory or state"
"насељеност","113779804","the number of inhabitants (either the total number or the number of a particular race or class) in a given place (country or city etc.)"
"далек","300442361","located at a great distance in time or space or degree"
"далек","301434717","being of a considerable distance or length"
"далек","300442917","located far away spatially"
"далек","300445548","separated in space or coming from or going to a distance"
"далек","300443075","separate or apart in time"
"далек","300450606","far apart in relevance or relationship or kinship"
"далек","301437963","primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration as specified"
"далеко","400101051","at or to or from a great distance in space"
"далеко","400101323","to a considerable degree; very much"
"далеко","400101201","remote in time"
"далеко","400101490","at or to a certain point or degree"
"даљи","300443988","more distant in especially degree"
"даљи","500000865","longer (time)"
"најдаљи","300443618","(comparatives of `far') most remote in space or time or order"
"најдаљи","500000867","longest (time)"
"даље","400029639","to or at a greater distance in time or space (`farther' is used more frequently than `further' in this physical sense)"
"даље","400392690","for more time"
"најдаље","400030654","to the greatest distance in space or time (`farthest' is used more often than `furthest' in this physical sense)"
"најдаље","400392782","for the most time"
"миља","113651218","a unit of length equal to 1,760 yards or 5,280 feet; exactly 1609.344 meters"
"усамити","200495808","set apart from others"
"усамити","200494269","place or set apart"
"усамљивати","200495808","set apart from others"
"усамљивати","200494269","place or set apart"
"усамљен","302110447","being or feeling set or kept apart from others"
"усамљен","302111095","marked by separation of or from usually contiguous elements"
"усамљен","300567860","remote and separate physically or socially"
"усамљен","302251212","lacking companions or companionship"
"усамљен","300704360","marked by dejection from being alone"
"бродоломник","109899438","a shipwrecked person"
"сплав","104045397","a flat float (usually made of logs or planks) that can be used for transport or as a platform for swimmers"
"сплавски","500000869","of or related to a raft or float"
"усред","500000871","in the middle"
"океан","109376198","a large body of water constituting a principal part of the hydrosphere"
"океански","500000873","of or related to the ocean"
"замислити","201633343","have the idea for"
"замислити","201638368","make or work out a plan for; devise"
"замислити","201636397","form a mental image of something that is not present or that is not the case"
"замислити","500000879","become absorbed in thought"
"замислити","500000875","become concerned"
"замишљати","201633343","have the idea for"
"замишљати","201638368","make or work out a plan for; devise"
"замишљати","201636397","form a mental image of something that is not present or that is not the case"
"замишљати","500000879","become absorbed in thought"
"замишљати","500000875","become concerned"
"замишљен","500000877","planned or conceived"
"замишљен","300163948","giving or marked by complete attention to"
"замишљен","301935935","formed or conceived by the imagination"
"изненадити","200725274","cause to be surprised"
"изненадити","200724832","affect with wonder"
"изненађивати","200725274","cause to be surprised"
"изненађивати","200724832","affect with wonder"
"изненађење","100553655","the act of surprising someone"
"изненађење","107298154","a sudden unexpected event"
"зор","100623862","an effort that is inconvenient"
"зор","107289014","an event causing distress or pain"
"зор","114451189","a condition of urgency making it necessary to hurry"
"зор","111453016","(physics) the rate of doing work; measured in watts (= joules/second)"
"будити","200018813","cause to become awake or conscious"
"будити","200018526","stop sleeping"
"будити","201759326","call forth (emotions, feelings, and responses)"
"будити","200361208","be born or come into existence"
"пробудити","200018813","cause to become awake or conscious"
"пробудити","200018526","stop sleeping"
"пробудити","201759326","call forth (emotions, feelings, and responses)"
"пробудити","200361208","be born or come into existence"
"буђење","101259773","the act of waking"
"смешан","301265308","arousing or provoking laughter"
"смешан","302570643","incongruous;inviting ridicule"
"глас","104981941","the distinctive quality or pitch or condition of a person's speech"
"глас","107110615","the sound made by the vibration of vocal folds modified by the resonance of the vocal tract"
"глас","107277697","something suggestive of speech in being a medium of expression"
"глас","100179683","a means or agency by which something is expressed or communicated"
"глас","107030718","the melody carried by a particular voice or instrument in polyphonic music"
"глас","107111047","(phonetics) an individual sound unit of speech without concern as to whether or not it is a phoneme of some language"
"глас","106642138","information about recent and important events"
"глас","106681551","a short account of the news"
"глас","107223450","gossip (usually a mixture of truth and untruth) passed around by word of mouth"
"глас","106207199","the general estimation that the public has for a person"
"глас","100183505","a choice that is made by counting the number of people in favor of each alternative"
"гласни","302825355","having or using the power to produce speech or sound"
"гласић","500000881","a small, quiet, or high pitched voice"
"овца","102411705","woolly usually horned ruminant mammal related to the goat"
"овчји","500000883","of or related to sheep"
"скочити","201963942","move forward by leaps and bounds"
"скочити","202105082","jump down from an elevated point"
"скочити","200155727","increase suddenly and significantly"
"скочити","200155143","increase in value or to a higher point"
"скочити","200459498","act or move at high speed"
"скакати","201963942","move forward by leaps and bounds"
"скакати","202105082","jump down from an elevated point"
"скакати","200155727","increase suddenly and significantly"
"скакати","200155143","increase in value or to a higher point"
"скакати","200459498","act or move at high speed"
"гром","111475279","abrupt electric discharge from cloud to cloud or from cloud to earth accompanied by the emission of light"
"гром","107412993","the flash of light that accompanies an electric discharge in the atmosphere (or something resembling such a flash); can scintillate for a second or more"
"гром","107397355","a booming or crashing noise caused by air expanding along the path of a bolt of lightning"
"ударити","201236164","hit against; come into sudden contact with"
"ударити","201400044","deal a blow to, either with the hand or with an instrument"
"ударити","201410223","deliver a sharp blow, as with the hand, fist, or weapon"
"ударити","201209135","affect or afflict suddenly, usually adversely"
"ударити","200019792","begin to injure"
"ударити","200862683","attack in speech or writing"
"ударити","202174830","make a rhythmic sound"
"ударити","201726879","produce a rhythm by striking repeatedly"
"ударити","201726172","perform music on (a musical instrument)"
"ударити","201494310","put into a certain place or abstract location"
"ударити","500000885","drive in (nail, etc)"
"ударити","200986417","express or utter spontaneously"
"ударити","500000887","begin to flow"
"ударити","201848718","move away from a place into another direction"
"ударити","500000889","go to somebody's head"
"ударати","201236164","hit against; come into sudden contact with"
"ударати","201400044","deal a blow to, either with the hand or with an instrument"
"ударати","201410223","deliver a sharp blow, as with the hand, fist, or weapon"
"ударати","201209135","affect or afflict suddenly, usually adversely"
"ударати","200019792","begin to injure"
"ударати","200862683","attack in speech or writing"
"ударати","202174830","make a rhythmic sound"
"ударати","201726879","produce a rhythm by striking repeatedly"
"ударати","201726172","perform music on (a musical instrument)"
"ударати","201494310","put into a certain place or abstract location"
"ударати","500000885","drive in (nail, etc)"
"ударати","200986417","express or utter spontaneously"
"ударати","500000887","begin to flow"
"ударати","201848718","move away from a place into another direction"
"ударати","500000889","go to somebody's head"
"ударање","100125629","the act of contacting one thing with another"
"ударање","500000891","the act of beating"
"протрљати","201232738","manually manipulate (someone's body), usually for medicinal or relaxation purposes"
"око","105311054","the organ of sight"
"очни","302869823","of or relating to or resembling the eye"
"сасвим","400008007","to a complete degree or to the full or entire extent (`whole' is often used informally for `wholly')"
"обичан","300485711","having no special distinction or quality; widely known or commonly encountered; average or ordinary or usual"
"обичан","300970610","commonly encountered"
"обичан","301672607","not exceptional in any way especially in quality or ability or size or degree"
"обично","400106921","under normal conditions"
"обично","400155621","usually; as a rule"
"необичан","300490035","not usual or common or ordinary"
"необичан","300488857","not commonly encountered"
"необичан","300967129","being definitely out of the ordinary and unexpected; slightly odd or even a bit weird"
"дечак","110285313","a youthful male person"
"дечак","109772029","a juvenile between the onset of puberty and maturity"
"дечко","110285313","a youthful male person"
"дечко","109772029","a juvenile between the onset of puberty and maturity"
"дечко","110804287","a teenager or a young adult male"
"дечко","109871364","a man who is the lover of a girl or young woman"
"посматрати","202169352","watch attentively"
"посматрати","202150510","look attentively"
"портрет","103987079","any likeness of a person, in any medium"
"портрет","107202391","a word picture of a person's appearance and character"
"успети","202524171","attain success or reach a desired goal"
"успети","500000893","be successful"
"успети","200310386","grow vigorously"
"успевати","202524171","attain success or reach a desired goal"
"успевати","500000893","be successful"
"успевати","200310386","grow vigorously"
"успињати","201921964","go upward with gradual or continuous progress"
"нараван","301569965","in accordance with nature; relating to or concerning nature"
"нараван","301570892","existing in or produced by nature; not artificial or imitation"
"нараван","301574036","existing in or in conformity with nature or the observable world; neither supernatural nor magical"
"нараван","301595050","functioning or occurring in a normal way; lacking abnormalities or deficiencies"
"наравно","400488773","in a natural or normal manner"
"наравно","400140403","according to nature; by natural means; without artificial help"
"наравно","400505352","through inherent nature"
"наравно","400038625","as might be expected"
"издалека","500000895","from afar"
"чудесан","301676517","extraordinarily good or great ; used especially as intensifiers"
"чудесан","301282510","inspiring awe or admiration or wonder"
"изгледати","202133435","give a certain impression or have a certain outward aspect"
"изгледати","202134672","seem to be true, probable, or apparent"
"изгледати","202168965","look searchingly"
"изгледати","202128653","observe with attention"
"изглед","104673965","outward or visible aspect of a person or thing"
"изглед","104674715","physical appearance"
"изглед","114482968","the possibility of future success"
"изглед","107541053","the general feeling that some desire will be fulfilled"
"крив","302311544","having or marked by bends or angles; not straight or aligned"
"крив","302315002","having or marked by a curve or smoothly rounded bend"
"крив","301321529","deserving blame or censure as being wrong or evil or injurious"
"крив","300632438","not correct; not in conformity with fact or truth"
"крив","302461723","not in accordance with the fact or reality or actuality"
"криво","400240954","in a crooked lopsided manner"
"криво","400336065","in an incorrect manner"
"позив","107190693","a request"
"позив","107231294","a call to engage in a contest or fight"
"позив","107169098","an order to appear in person at a given place and time"
"позив","107186148","a request (spoken or written) to participate or be present or take part in something"
"позив","100609953","an occupation requiring special education (especially in the liberal arts or sciences)"
"позив","107169353","an order to report for military duty"
"позивни","500000897","of or related to a call"
"позивни","302839505","of or relating to a profession"
"позивни","302840478","of or relating to a vocation or occupation; especially providing or undergoing training in special skills"
"осим","500000899","except (for)"
"сем","500000899","except (for)"
"привидети","500000901","be seen as a vision"
"привиђати","500000901","be seen as a vision"
"привиђење","100050484","an act of appearing or becoming visible unexpectedly"
"привиђење","107323436","the appearance of a ghostlike figure"
"привиђење","109547111","a ghostly appearing figure"
"привиђење","100099951","an illusory feat; considered magical by naive observers"
"широм","400506342","so as to leave much space or distance between"
"широм","500000903","throughout"
"отворити","201346003","cause to open or to become open"
"отворити","202425462","begin or set in action, of meetings, speeches, recitals, etc."
"отворити","200539936","make available"
"отворити","202143283","make visible"
"отворити","201510399","cause to operate by flipping a switch"
"отварати","201346003","cause to open or to become open"
"отварати","202425462","begin or set in action, of meetings, speeches, recitals, etc."
"отварати","200539936","make available"
"отварати","202143283","make visible"
"отварати","201510399","cause to operate by flipping a switch"
"отворен","301652380","affording unobstructed entrance and exit; not shut or closed"
"отворен","301652902","affording free passage or access"
"отворен","301654377","used of mouth or eyes"
"отворен","302087178","not sealed or having been unsealed"
"отворен","301861910","open to or in view of all"
"отворен","302003357","accessible to all"
"отворен","301310273","openly straightforward and direct without reserve or secretiveness"
"отворен","300408660","(used of color) having a relatively small amount of coloring agent"
"заборавити","200609100","be unable to remember"
"заборавити","200610167","dismiss from the mind; stop remembering"
"заборавити","200613018","leave behind unintentionally"
"заборавити","200614829","forget to do something"
"заборавити","200616857","give little or no attention to"
"заборавити","202228031","forsake, leave behind"
"заборављати","200609100","be unable to remember"
"заборављати","200610167","dismiss from the mind; stop remembering"
"заборављати","200613018","leave behind unintentionally"
"заборављати","200614829","forget to do something"
"заборављати","200616857","give little or no attention to"
"заборављати","202228031","forsake, leave behind"
"заборављен","301608465","not noticed inadvertently"
"забораван","302006031","(of memory) deficient in retentiveness or range"
"забораван","301978003","not mindful or attentive"
"забораван","300165943","failing to keep in mind"
"преплашити","201779165","cause fear in"
"преплашити","201780104","drive out by frightening"
"преплашен","300079629","made afraid"
"личити","202665282","appear like; be similar or bear a likeness to"
"личити","500000905","be appropriate / suitable"
"личити","201684663","make a painting of"
"губити","201503101","place (something) where one cannot find it again"
"губити","202287618","miss from one's possessions; lose sight of"
"губити","202287789","fail to keep or to maintain; cease to have, either physically or in an abstract sense"
"губити","201099592","fail to win"
"губити","200426958","get lost, as without warning or explanation"
"губити","202156546","become invisible or unnoticeable"
"губити","500000907","get confused"
"изгубити","201503101","place (something) where one cannot find it again"
"изгубити","202287618","miss from one's possessions; lose sight of"
"изгубити","202287789","fail to keep or to maintain; cease to have, either physically or in an abstract sense"
"изгубити","201099592","fail to win"
"изгубити","200426958","get lost, as without warning or explanation"
"изгубити","202156546","become invisible or unnoticeable"
"изгубити","500000907","get confused"
"губљење","500000909","the act of losing"
"изгубљен","301449564","no longer in your possession or control; unable to be found or recovered"
"изгубљен","301684133","having lost your bearings; confused as to time or place or personal identity"
"изгубљен","301956855","incapable of being recovered or regained"
"изгубљен","301450969","spiritually or physically doomed or destroyed"
"изгубљен","301452266","not gained or won"
"најзад","400048138","after an unspecified period of time or an especially long delay"
"проговорити","500000911","begin to speak / talk"
"проговарати","500000911","begin to speak / talk"
"отварање","100338641","the act of opening something"
"отварање","100383390","becoming open or being made open"
"отварање","107452699","a ceremony accompanying the start of some enterprise"
"отварање","100457890","a recognized sequence of moves at the beginning of a game of chess"
"поновити","200958334","to say, state, or perform again"
"поновити","201734502","make or do or perform again"
"поновити","200343334","happen or occur again"
"поновити","202595662","do over"
"поновити","200696852","refresh one's memory"
"поновити","202339413","provide with (something) usually for a specific purpose"
"понављати","200958334","to say, state, or perform again"
"понављати","201734502","make or do or perform again"
"понављати","200343334","happen or occur again"
"понављати","202595662","do over"
"понављати","200696852","refresh one's memory"
"понављати","202339413","provide with (something) usually for a specific purpose"
"поновљен","300592880","recurring again and again"
"тајна","106673142","something that should remain hidden from others (especially information that is not to be passed on)"
"тајна","106672953","information known only to a special group"
"тајни","302090069","not open or public; kept private or not revealed"
"тајни","301860580","hidden from general view or use"
"тајни","301859571","(of information) given in confidence or in secret"
"тајни","300028984","not openly made known"
"тајни","300952181","not expressed"
"тајни","301707404","communicated covertly"
"тајни","301706465","conducted with or marked by hidden aims or methods"
"оставити","200613683","go and leave behind, either intentionally or by neglect or forgetfulness"
"оставити","200136991","leave unchanged or undisturbed or refrain from taking"
"оставити","200613018","leave behind unintentionally"
"оставити","202081578","depart and not take along"
"оставити","202227741","give up with the intent of never claiming again"
"оставити","202228031","forsake, leave behind"
"оставити","201196524","stop consuming"
"оставити","202229055","leave or give by will after one's death"
"оставити","202423183","make it possible through a specific action or lack of action for something to happen"
"оставити","200811375","stay clear from; keep away from; keep out of the way of someone or something"
"остављати","200613683","go and leave behind, either intentionally or by neglect or forgetfulness"
"остављати","200136991","leave unchanged or undisturbed or refrain from taking"
"остављати","200613018","leave behind unintentionally"
"остављати","202081578","depart and not take along"
"остављати","202227741","give up with the intent of never claiming again"
"остављати","202228031","forsake, leave behind"
"остављати","201196524","stop consuming"
"остављати","202229055","leave or give by will after one's death"
"остављати","202423183","make it possible through a specific action or lack of action for something to happen"
"остављати","200811375","stay clear from; keep away from; keep out of the way of someone or something"
"дубок","300690058","having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination"
"дубок","300692762","relatively deep or strong; affecting one deeply"
"дубок","300693237","coming from deep within one"
"дубок","301215935","having or denoting a low vocal or instrumental range"
"дубок","300693020","(of sleep) deep and complete"
"дубљи","500000913","deeper"
"дубљи","500000915","more profound"
"најдубљи","500000917","deepest"
"најдубљи","500000919","most profound"
"утиснути","201531742","mark or stamp with or as if with pressure"
"утиснути","201747945","reproduce by printing"
"утиснути","201387786","squeeze or press together"
"утиснути","201447868","press firmly"
"утиснути","500000921","squeeze through (as through a crowd)"
"утискивати","201531742","mark or stamp with or as if with pressure"
"утискивати","201747945","reproduce by printing"
"утискивати","201387786","squeeze or press together"
"утискивати","201447868","press firmly"
"утискивати","500000921","squeeze through (as through a crowd)"
"утисак","113896369","a concavity in a surface produced by pressing"
"утисак","105936704","a clear and telling mental image"
"тајно","400166608","in secrecy; not openly"
"тајно","400162473","not openly; inwardly"
"Марина","106333653","a language unit by which a person or thing is known"
"ходати","201959776","walk at a pace"
"пријати","201777210","find enjoyable or agreeable"
"уговор","106520944","a binding agreement between two or more persons that is enforceable by law"
"уговорчић","106520944","a binding agreement between two or more persons that is enforceable by law"
"глава","105538625","the upper part of the human body or the front part of the body in animals; contains the face and brains"
"нога","105560787","a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle"
"нога","105561507","a structure in animals that is similar to a human leg and used for locomotion"
"нога","103654826","one of the supports for a piece of furniture"
"лице","105600637","the front of the human head from the forehead to the chin and ear to ear"
"лице","104679738","the feelings expressed on a person's face"
"лице","104679419","the general outward appearance of something"
"лице","103313873","the striking or working surface of an implement"
"лице","109618957","a part of a person that is used to refer to a person"
"тело","105216365","the entire structure of an organism (an animal, plant, or human being)"
"тело","107965085","a group of persons associated by some common tie or occupation and regarded as an entity"
"тело","109224911","an individual 3-dimensional object that has mass and that is distinguishable from other objects"
"тело","105549830","the body excluding the head and neck and limbs"
"тело","105217859","a natural object consisting of a dead animal or person"
"тело","106394701","the central message of a communication"
"тело","104261506","a resonating chamber in a musical instrument (as the body of a violin)"
"коса","500000922","hairs collectively, especially those growing on a person's head"
